# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  4.3477292511806993e-07  4.4140553222477730e-17  -5.0876808334949644e-07  7.3478727488686547e-17
1.0000000000000000e+00  2.2735981302901750e-07  -4.6090245601359658e-15  -8.5276213870506461e-08  9.4929315565104721e-17
2.0000000000000000e+00  3.0298077549470741e-07  -2.1306205728558820e-14  -2.1365403581527802e-08  7.2001825797196062e-16
2.9999999999999800e+00  9.9546354671331921e-08  -7.1259331533339712e-15  1.5093969569708177e-09  3.3135320841289820e-16
3.9999999999999600e+00  1.9861106433955783e-08  2.0170230515090957e-14  -2.9162009095803825e-09  6.2475366671754255e-16
4.9999999999999396e+00  -4.0392632762937814e-08  2.6983617916704083e-14  1.8600731941085314e-08  5.3301182844114224e-16
5.9999999999999201e+00  8.0004243591866440e-09  -2.2208611321990017e-14  1.5664466222071320e-08  2.7839179218966394e-16
6.9999999999998996e+00  2.5543851485244557e-07  -2.2347095201529046e-15  1.8029854122687858e-08  5.3738432648484771e-16
7.9999999999998703e+00  1.0130247214012031e-07  3.8744589258303373e-15  5.0179808225564095e-08  -1.1318223635522950e-15
8.9999999999998508e+00  1.5612137624451217e-07  3.5563847443828238e-14  6.1560673584656600e-08  1.1389876816440504e-15
9.9999999999998295e+00  6.0518581831919045e-07  4.6572531621519932e-14  6.5788707883496555e-08  9.2349928665361757e-17
1.0999999999999799e+01  7.0298226286319488e-07  5.6787427934943777e-14  6.3984334342346107e-08  6.7396707246146604e-16
1.1999999999999799e+01  5.0344534092106941e-07  5.5864031558650885e-14  9.0370411370958625e-08  -4.6606212925551482e-16
1.2999999999999799e+01  2.0710128899137880e-07  4.7741000885371363e-14  6.8066761796082926e-08  3.1414153765354559e-15
1.3999999999999700e+01  3.3302499926496819e-07  5.0609081145440814e-14  9.6801477603185785e-08  -3.2669073648628381e-16
1.4999999999999700e+01  1.9598763247978454e-07  -2.2999682922675340e-14  5.1561766589862535e-08  1.2101003623929650e-15
1.5999999999999700e+01  6.4729120551884209e-07  -4.0389459489930631e-14  1.0363709154552212e-07  -2.2991093793549071e-15
1.6999999999999901e+01  5.1706252026714295e-07  -3.4310361573071714e-14  9.4391209103454200e-08  1.0635994372555145e-15
1.8000000000000000e+01  1.1744320284546990e-06  -9.5359130324833435e-14  6.0616155767267363e-08  -6.1415347174559940e-16
1.9000000000000199e+01  -1.1965963306787310e-06  -8.2462841316444998e-14  1.1832265570783335e-07  -1.4789462135480400e-15
2.0000000000000298e+01  -3.9761137197911341e-06  -1.0105953809670712e-14  9.6259250128735544e-08  2.0832242980756266e-15
2.1000000000000501e+01  2.6957011691872957e-06  -2.0328712699167642e-13  7.1261046270298749e-08  -9.2190124253417703e-16
2.2000000000000600e+01  7.8293622162693727e-06  -2.9289349039050023e-13  1.1130538047542536e-07  -1.5680202259558049e-15
2.3000000000000799e+01  -3.4700367557206034e-06  -2.0295024107353717e-13  7.3126028298296269e-08  4.3895311530087076e-17
2.4000000000000998e+01  -7.7777273317515336e-06  -7.3285268353141803e-14  8.0382930083011356e-08  -3.6168086993491566e-15
2.5000000000001101e+01  6.3460823511017373e-06  2.6211090116907247e-13  1.2201440627921709e-07  -5.6192776710054929e-16
