# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
3.6000000000001400e+01  A  32.031250  32.000000  32.000000  3.8249307752e+00  0.630000  -1.660091e-02  -1.7799  1  2.434791  4.515513e+00  2.731537e+00  -3.026935e-01  -3.932753e-02  -3.073322e-01  98  0  1
3.6000000000001400e+01  B  31.968750  32.000000  32.000000  3.8249307752e+00  0.630000  -1.660091e-02  -1.7799  1  2.434791  4.515513e+00  2.731537e+00  -3.026935e-01  -3.932753e-02  -3.073322e-01  98  0  1
3.6000000000001400e+01  C  32.000000  32.000000  32.000000  3.8319422285e+00  0.570000  -1.479824e-02  -1.8298  1  2.294976  4.441472e+00  2.737035e+00  -2.578093e-01  -2.578093e-01  +9.699599e-03  21  0  1
3.7000000000001201e+01  A  32.031250  31.968750  31.968750  3.7640831010e+00  0.530000  -3.224499e-02  -1.4915  1  2.762539  4.676841e+00  2.693723e+00  -3.099078e-01  -1.010005e-01  -3.169930e-01  126  0  1
3.7000000000001201e+01  B  31.968750  31.968750  31.968750  3.7640831010e+00  0.530000  -3.224499e-02  -1.4915  1  2.762539  4.676841e+00  2.693723e+00  -3.099078e-01  -1.010005e-01  -3.169930e-01  126  0  1
3.7000000000001201e+01  C  32.000000  31.968750  31.968750  3.7738644280e+00  0.570000  -2.973019e-02  -1.5268  1  2.651329  4.612736e+00  2.698320e+00  -2.581968e-01  -7.397312e-02  -2.913382e-01  29  0  1
3.8000000000001002e+01  A  32.031250  31.989583  31.989583  3.7116163983e+00  0.450000  -4.573431e-02  -1.3398  0  nan  nan  nan  +nan  -3.265373e-01  -1.675211e-01  128  0  0
3.8000000000001002e+01  B  31.968750  31.989583  31.989583  3.7116163983e+00  0.450000  -4.573431e-02  -1.3398  0  nan  nan  nan  +nan  -3.265373e-01  -1.675211e-01  128  0  0
3.8000000000001002e+01  C  32.000000  31.989583  31.989583  3.7244332451e+00  0.490000  -4.243907e-02  -1.3722  0  nan  nan  nan  +nan  -1.352276e-01  -2.943556e-01  32  0  0
3.9000000000000803e+01  A  32.031250  31.989583  31.989583  3.6629981279e+00  0.390000  -5.823419e-02  -1.2348  0  nan  nan  nan  +nan  -2.397277e-01  -3.390471e-01  128  0  0
