#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000    1.7779189423e-03   -2.8724666530e-08    2.6002689699e-04    1.1667684254e-10    6.0318126295e-05   -1.0487747683e-10
   0.0200000    1.7772119159e-03   -2.7913382737e-08    2.5996070381e-04    8.8169432217e-11    6.0305378652e-05   -1.2294534621e-10
   0.0300000    1.7765035618e-03   -2.7282939790e-08    2.5989268831e-04    6.6755770297e-11    6.0292017047e-05   -1.5286131484e-10
   0.0400000    1.7757948035e-03   -2.6600627575e-08    2.5982311708e-04    5.1985347806e-11    6.0278128318e-05   -1.8947248502e-10
   0.0500000    1.7750865275e-03   -2.5595618703e-08    2.5975235585e-04    4.3200170199e-11    6.0263823835e-05   -2.2652358929e-10
   0.0600000    1.7743793674e-03   -2.4000212343e-08    2.5968085392e-04    3.9581469112e-11    6.0249231986e-05   -2.5715399837e-10
   0.0700000    1.7736735195e-03   -2.1590715437e-08    2.5960912221e-04    4.0185481201e-11    6.0234491560e-05   -2.7444499325e-10
   0.0800000    1.7729686226e-03   -1.8222832451e-08    2.5953770902e-04    4.3950880000e-11    6.0219744616e-05   -2.7198107483e-10
   0.0900000    1.7722637255e-03   -1.3857204887e-08    2.5946717493e-04    4.9738969433e-11    6.0205129380e-05   -2.4438117270e-10
   0.1000000    1.7715573491e-03   -8.5720829841e-09    2.5939806768e-04    5.6362494608e-11    6.0190773275e-05   -1.8778394087e-10
   0.1100000    1.7708476417e-03   -2.5616246458e-09    2.5933089776e-04    6.2619679535e-11    6.0176786513e-05   -1.0024171875e-10
   0.1200000    1.7701326066e-03    3.8797277957e-09    2.5926611555e-04    6.7304521290e-11    6.0163256561e-05    1.7997811971e-11
   0.1300000    1.7694103729e-03    1.0385074820e-08    2.5920409110e-04    6.9282223025e-11    6.0150243630e-05    1.6434630741e-10
   0.1400000    1.7686794732e-03    1.6551555935e-08    2.5914509676e-04    6.7473518094e-11    6.0137777466e-05    3.3386823675e-10
   0.1500000    1.7679390890e-03    2.1981323185e-08    2.5908929358e-04    6.0900495734e-11    6.0125855623e-05    5.1942519580e-10
   0.1600000    1.7671892291e-03    2.6322468662e-08    2.5903672188e-04    4.8726879157e-11    6.0114443168e-05    7.1197642570e-10
   0.1700000    1.7664308126e-03    2.9305091082e-08    2.5898729606e-04    3.0258986647e-11    6.0103474036e-05    9.0099320091e-10
   0.1800000    1.7656656408e-03    3.0768871329e-08    2.5894080389e-04    4.9734678361e-12    6.0092853726e-05    1.0750025982e-09
   0.1900000    1.7648962570e-03    3.0679154426e-08    2.5889691050e-04   -2.7462789281e-11    6.0082463573e-05    1.2222088825e-09
   0.2000000    1.7641257045e-03    2.9130062721e-08    2.5885516650e-04   -6.7186228812e-11    6.0072165987e-05    1.3311676116e-09
   0.2100000    1.7633572108e-03    2.6334664223e-08    2.5881502034e-04   -1.1412578941e-10    6.0061810889e-05    1.3914844006e-09
   0.2200000    1.7625938321e-03    2.2603315556e-08    2.5877583400e-04   -1.6802430361e-10    6.0051242658e-05    1.3944777972e-09
   0.2300000    1.7618381016e-03    1.8313179652e-08    2.5873690200e-04   -2.2839432733e-10    6.0040307572e-05    1.3337952380e-09
   0.2400000    1.7610917236e-03    1.3871795745e-08    2.5869747272e-04   -2.9456835162e-10    6.0028861309e-05    1.2059344963e-09
   0.2500000    1.7603553553e-03    9.6791231429e-09    2.5865677134e-04   -3.6569032799e-10    6.0016776134e-05    1.0106270172e-09
   0.2600000    1.7596285017e-03    6.0916368953e-09    2.5861402384e-04   -4.4074758990e-10    6.0003947566e-05    7.5107379823e-10
   0.2700000    1.7589095447e-03    3.3921953066e-09    2.5856848101e-04   -5.1856497503e-10    5.9990300081e-05    4.3401762220e-10
   0.2800000    1.7581959022e-03    1.7684902946e-09    2.5851944190e-04   -5.9785994795e-10    5.9975791762e-05    6.9617701665e-11
   0.2900000    1.7574843037e-03    1.3018359165e-09    2.5846627595e-04   -6.7725935498e-10    5.9960417476e-05   -3.2885309714e-10
   0.3000000    1.7567711491e-03    1.9669286306e-09    2.5840844278e-04   -7.5531656749e-10    5.9944210631e-05   -7.4547873377e-10
   0.3100000    1.7560529071e-03    3.6421172044e-09    2.5834550952e-04   -8.3056971168e-10    5.9927243173e-05   -1.1623313428e-09
   0.3200000    1.7553265053e-03    6.1284929387e-09    2.5827716469e-04   -9.0154733983e-10    5.9909624046e-05   -1.5602448009e-09
   0.3300000    1.7545896611e-03    9.1754890232e-09    2.5820322862e-04   -9.6682269145e-10    5.9891495994e-05   -1.9196705794e-09
   0.3400000    1.7538411133e-03    1.2509866413e-08    2.5812365971e-04   -1.0250440119e-09    5.9873030783e-05   -2.2215997621e-09
   0.3500000    1.7530807232e-03    1.5864870210e-08    2.5803855664e-04   -1.0749622828e-09    5.9854423176e-05   -2.4484937956e-09
   0.3600000    1.7523094339e-03    1.9006670193e-08    2.5794815645e-04   -1.1154524210e-09    5.9835883721e-05   -2.5851934545e-09
   0.3700000    1.7515290943e-03    2.1755331453e-08    2.5785282831e-04   -1.1455564348e-09    5.9817630742e-05   -2.6197432527e-09
   0.3800000    1.7507421722e-03    2.3998510386e-08    2.5775306378e-04   -1.1645103124e-09    5.9799881752e-05   -2.5440905511e-09
   0.3900000    1.7499513959e-03    2.5696974116e-08    2.5764946317e-04   -1.1717321813e-09    5.9782844713e-05   -2.3546525481e-09
   0.4000000    1.7491593734e-03    2.6881924717e-08    2.5754271875e-04   -1.1668665769e-09    5.9766709486e-05   -2.0526568585e-09
   0.4100000    1.7483682400e-03    2.7644987869e-08    2.5743359563e-04   -1.1497876418e-09    5.9751639688e-05   -1.6443087386e-09
   0.4200000    1.7475793813e-03    2.8122627616e-08    2.5732291022e-04   -1.1205874680e-09    5.9737765438e-05   -1.1406947224e-09
