# downsampled to dt=0.5 from the every-step stream
# time L2_Ham L2_Mom min_rho_req max_rho_req integral_neg_rho L2_Ham_rel L2_Mom_rel pump_force_L2 governor pump_fi_L2 L2_Ham_amr L2_Mom_amr L2_Ham_amr_rel L2_Mom_amr_rel Linf_Ham_amr L2_Ham_amr_ref
   0.0100000    1.9881096405e-04    2.8803633072e-07   -1.2919929468e-04    1.3136115867e-04    1.1369359241e-01    5.7805422149e-01    4.5183993089e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    2.1175881234e-06    3.1731144831e-07    6.8490002632e-03    4.5183637764e-01    1.1575901239e-04    0.0000000000e+00
   0.5100000    1.0443610351e-04    1.3099804157e-06   -1.2814070972e-04    1.3034632946e-04    8.0023256687e-02    3.4891949839e-01    2.9397766558e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    6.9873673673e-06    1.2314587434e-06    2.2605999485e-02    2.5564393463e-01    1.1216275568e-04    0.0000000000e+00
   1.0100000    6.2915899810e-05    1.7295529535e-06   -1.2755970368e-04    1.2990841975e-04    5.5669644768e-02    2.1891152536e-01    3.8612733427e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    1.0389436249e-05    1.5216328703e-06    3.3610537940e-02    3.2342314185e-01    1.6847955089e-04    0.0000000000e+00
   1.5100000    4.7832163026e-05    1.9185561166e-06   -1.2598150294e-04    1.2866299319e-04    4.8042841599e-02    1.6815032688e-01    4.2620172868e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    1.1064241771e-05    1.6649931997e-06    3.5793658601e-02    3.5897394348e-01    1.5078220021e-04    0.0000000000e+00
   2.0100000    3.6838677494e-05    1.7798237222e-06   -1.2368132858e-04    1.2664969264e-04    4.1704396139e-02    1.3025447589e-01    4.1524854269e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    9.5507411620e-06    1.5430165640e-06    3.0902309131e-02    3.4857090647e-01    1.2332361421e-04    0.0000000000e+00
   2.5100000    2.6229984996e-05    1.4991126217e-06   -1.2398951058e-04    1.2721827691e-04    3.5693096631e-02    9.3147165293e-02    4.0657248470e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    7.4185548237e-06    1.3231447707e-06    2.4011255684e-02    3.4377685253e-01    9.9106274543e-05    0.0000000000e+00
   3.0100000    1.8352861184e-05    1.2020155635e-06   -1.2422586164e-04    1.2798715389e-04    2.9652302182e-02    6.5337376262e-02    3.6573337247e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    5.8238995464e-06    1.0833350937e-06    1.8857340814e-02    3.1067274392e-01    1.4841176197e-04    0.0000000000e+00
   3.5100000    1.4271546191e-05    9.7652887081e-07   -1.2588853852e-04    1.2948120305e-04    2.6528734385e-02    5.0861836121e-02    3.0363669808e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    5.0454356234e-06    8.9228527748e-07    1.6341091804e-02    2.5829226794e-01    9.8998371376e-05    0.0000000000e+00
   4.0100000    1.2544421083e-05    8.5066997321e-07   -1.2488075156e-04    1.2817786466e-04    2.5257592528e-02    4.4723304109e-02    2.9700167272e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    4.7832707581e-06    7.8665261063e-07    1.5493437082e-02    2.5548528624e-01    1.6406007234e-04    0.0000000000e+00
   4.5100000    1.1294239047e-05    7.4843285259e-07   -1.2515392223e-04    1.2757592981e-04    2.4492262613e-02    4.0270616858e-02    2.6570124575e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    4.5170577448e-06    6.9113907612e-07    1.4630185027e-02    2.2720768435e-01    1.5392569885e-04    0.0000000000e+00
   5.0100000    9.8683141444e-06    6.4776247497e-07   -1.2535370883e-04    1.2699335703e-04    2.3586804819e-02    3.5189820037e-02    2.0797055078e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    4.1456148147e-06    5.9457406483e-07    1.3426099476e-02    1.7541781137e-01    1.4234559667e-04    0.0000000000e+00
