#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000    1.6383329048e-06    5.0668515660e-08    6.4080913859e-09    2.5248789580e-11    7.2421572950e-09   -2.0371976949e-11
   0.0200000    1.6143594030e-06    4.9237753217e-08    7.0363689148e-09    2.5119167516e-11    7.2015425339e-09   -2.3925402505e-11
   0.0300000    1.5979614245e-06    4.8126120360e-08    7.7479077066e-09    2.6301286389e-11    7.1370309782e-09   -2.9807478790e-11
   0.0400000    1.5831500142e-06    4.6923120516e-08    8.5361860146e-09    2.8678749781e-11    7.0395812966e-09   -3.6999654805e-11
   0.0500000    1.5629803399e-06    4.5151026355e-08    9.3923115742e-09    3.2090962609e-11    6.9007547153e-09   -4.4268142115e-11
   0.0600000    1.5306358345e-06    4.2337637518e-08    1.0305066827e-08    3.6347560319e-11    6.7130258200e-09   -5.0260850595e-11
   0.0700000    1.4804897585e-06    3.8088365167e-08    1.1261589291e-08    4.1228289981e-11    6.4706361055e-09   -5.3612787673e-11
   0.0800000    1.4090058820e-06    3.2148648236e-08    1.2247774491e-08    4.6488954243e-11    6.1702721840e-09   -5.3063286259e-11
   0.0900000    1.3153605304e-06    2.4449027178e-08    1.3249012066e-08    5.1867160625e-11    5.8118732750e-09   -4.7554728595e-11
   0.1000000    1.2017062401e-06    1.5127476676e-08    1.4250908540e-08    5.7098749561e-11    5.3990702570e-09   -3.6332984058e-11
   0.1100000    1.0730435343e-06    4.5264218507e-09    1.5239960708e-08    6.1909294834e-11    4.9397250309e-09   -1.9021599834e-11
   0.1200000    9.3671585660e-07   -6.8348622032e-09    1.6204151692e-08    6.6035343328e-11    4.4461595173e-09    4.3203917479e-12
   0.1300000    8.0159253225e-07   -1.8309231544e-08    1.7133606777e-08    6.9212529601e-11    3.9351798243e-09    3.3171234638e-11
   0.1400000    6.7704272443e-07   -2.9186115685e-08    1.8020907317e-08    7.1207248892e-11    3.4279111400e-09    6.6544548959e-11
   0.1500000    5.7182969746e-07   -3.8763783016e-08    1.8861408018e-08    7.1804448830e-11    2.9494320234e-09    1.0302379467e-10
   0.1600000    4.9306535545e-07   -4.6421457121e-08    1.9653357896e-08    7.0813670959e-11    2.5280819262e-09    1.4081503842e-10
   0.1700000    4.4535515098e-07   -5.1683025259e-08    2.0397830578e-08    6.8082064431e-11    2.1947202030e-09    1.7783068163e-10
   0.1800000    4.3024023307e-07   -5.4265652250e-08    2.1098631427e-08    6.3488956446e-11    1.9815804722e-09    2.1180335752e-10
   0.1900000    4.4600505141e-07   -5.4108110902e-08    2.1761801165e-08    5.6975338876e-11    1.9212661748e-09    2.4040437553e-10
   0.2000000    4.8787175389e-07   -5.1376354313e-08    2.2395260850e-08    4.8502003838e-11    2.0454029467e-09    2.6137907605e-10
   0.2100000    5.4855616972e-07   -4.6446080719e-08    2.3008174532e-08    3.8088126102e-11    2.3833891396e-09    2.7268181552e-10
   0.2200000    6.1911399484e-07   -3.9864749500e-08    2.3610488646e-08    2.5803241723e-11    2.9611266545e-09    2.7261717528e-10
   0.2300000    6.8997237883e-07   -3.2297572463e-08    2.4212176702e-08    1.1747848033e-11    3.7997261187e-09    2.5995080905e-10
   0.2400000    7.5202057516e-07   -2.4463441352e-08    2.4822674253e-08   -3.9193127910e-12    4.9144650895e-09    2.3401828277e-10
   0.2500000    7.9762864047e-07   -1.7067840097e-08    2.5450344998e-08   -2.1004866384e-11    6.3138076346e-09    1.9479763179e-10
   0.2600000    8.2147376789e-07   -1.0739622035e-08    2.6101898097e-08   -3.9287736084e-11    7.9987351152e-09    1.4295685208e-10
   0.2700000    8.2107997963e-07   -5.9777727858e-09    2.6782136422e-08   -5.8488769027e-11    9.9621650232e-09    7.9865626201e-11
   0.2800000    7.9701171661e-07   -3.1134328730e-09    2.7493529516e-08   -7.8329831331e-11    1.2188827685e-08    7.5682714160e-12
   0.2900000    7.5270502507e-07   -2.2900645853e-09    2.8236210827e-08   -9.8493453187e-11    1.4655258937e-08   -7.1275620335e-11
   0.3000000    6.9396251394e-07   -3.4630860706e-09    2.9007796095e-08   -1.1866316974e-10    1.7330203608e-08   -1.5348455535e-10
   0.3100000    6.2817629134e-07   -6.4179102260e-09    2.9803590197e-08   -1.3849430618e-10    2.0175229536e-08   -2.3549156498e-10
   0.3200000    5.6337627857e-07   -1.0803712898e-08    3.0616808729e-08   -1.5766852876e-10    2.3145588403e-08   -3.1348799076e-10
   0.3300000    5.0721719370e-07   -1.6178508496e-08    3.1438854272e-08   -1.7584934802e-10    2.6191344919e-08   -3.8360151555e-10
