# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    1.1937500000e+01    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.1067702600e-07    2.1938162493e-01   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.1067702600e-07    2.1938162493e-01    1.7270560767e-01    0.0000000000e+00    1.7270560767e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.0500000    1.1937500000e+01    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.3327684863e-07    2.1943815352e-01   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.3327684863e-07    2.1943815352e-01    1.7270865181e-01    0.0000000000e+00    1.7270865181e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.1000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.5572235816e-07    2.1949304701e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.5572235816e-07    2.1949304701e-01    1.8440374744e-01    0.0000000000e+00    1.8440374744e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.1500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.7801809098e-07    2.1954637759e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.7801809098e-07    2.1954637759e-01    1.8431049896e-01    0.0000000000e+00    1.8431049896e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.2000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.0016807138e-07    2.1959821010e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.0016807138e-07    2.1959821010e-01    1.8419017983e-01    0.0000000000e+00    1.8419017983e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.2500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.2217535116e-07    2.1964859914e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.2217535116e-07    2.1964859914e-01    1.8404522223e-01    0.0000000000e+00    1.8404522223e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.3000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.4404133631e-07    2.1969758476e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.4404133631e-07    2.1969758476e-01    1.8387745484e-01    0.0000000000e+00    1.8387745484e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.3500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.6576488118e-07    2.1974518653e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.6576488118e-07    2.1974518653e-01    1.8368821968e-01    0.0000000000e+00    1.8368821968e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.4000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.8734117512e-07    2.1979139601e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.8734117512e-07    2.1979139601e-01    1.8347846856e-01    0.0000000000e+00    1.8347846856e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.4500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    6.0876055900e-07    2.1983616876e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    6.0876055900e-07    2.1983616876e-01    1.8324884292e-01    0.0000000000e+00    1.8324884292e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
