# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -3.9070977320846663e-03  1.4422058067979603e-03  1.1205249914106090e-06  2.8506471070110103e-06  3.2180175600828960e-03  -3.6120873002712384e-17  1.1205250057561727e-06  -2.8506471290554887e-06  -3.9070977320838449e-03  -1.4422058067977690e-03  -2.0096094554428472e-04  2.2425576846353670e-04  2.2208895877969002e-07  1.1340078429995951e-07  1.6357824171084312e-04  -2.6559247456750621e-17  2.2208896514787065e-07  -1.1340079130327849e-07  -2.0096094554435286e-04  -2.2425576846350258e-04
5.0000000000000000e-01  -3.8040942747803799e-03  1.4389312081161351e-03  1.1807051141491745e-06  2.7939843335292072e-06  3.1446711546794385e-03  3.0381140582892013e-15  1.1807051222022314e-06  -2.7939843322030412e-06  -3.8040942747694624e-03  -1.4389312081158651e-03  -1.9894370106696624e-04  2.4053667082270036e-04  1.8551572417679286e-07  1.2260814177725810e-07  1.6290385972814796e-04  -5.0125556933937375e-16  1.8551572465599696e-07  -1.2260814103953967e-07  -1.9894370106698320e-04  -2.4053667082324294e-04
1.0000000000000000e+00  -3.6890974998341959e-03  1.4321031671653195e-03  1.2373551294776753e-06  2.7290131416789623e-06  3.0632133153244896e-03  9.6648830973967981e-16  1.2373551602805405e-06  -2.7290131392034513e-06  -3.6890974998362185e-03  -1.4321031671484298e-03  -1.9697234556442642e-04  2.3775199999094424e-04  8.4787118373901143e-08  1.2262796407361432e-07  1.6171959423211409e-04  7.2803295762229866e-16  8.4787119195104760e-08  -1.2262796335916317e-07  -1.9697234556559785e-04  -2.3775199999124554e-04
1.5000000000000000e+00  -3.5607798879660818e-03  1.4166853864590720e-03  1.2875115494442015e-06  2.6544387728788589e-06  2.9727524554742616e-03  5.6252034009562218e-15  1.2875115467155350e-06  -2.6544387608888920e-06  -3.5607798879438370e-03  -1.4166853864409545e-03  -1.9466685429412765e-04  2.3454715589474814e-04  1.0541894221203035e-07  1.2043208386813308e-07  1.6022715059805032e-04  -4.6104188607508779e-16  1.0541894174442683e-07  -1.2043208362847760e-07  -1.9466685429153318e-04  -2.3454715589627420e-04
2.0000000000000000e+00  -3.4172050532346541e-03  1.3976462757057477e-03  1.3357915069198666e-06  2.5711290419522150e-06  2.8727449495973283e-03  1.6922676435615798e-14  1.3357915333566545e-06  -2.5711290591539511e-06  -3.4172050532937717e-03  -1.3976462756940670e-03  -1.9206849136932209e-04  2.3032560060373886e-04  9.1695429710384678e-08  1.1786967273249494e-07  1.5852725659216705e-04  2.3837412959867334e-16  9.1695428952866490e-08  -1.1786967181673985e-07  -1.9206849136845191e-04  -2.3032560060534356e-04
2.4999999999999898e+00  -3.2571579390320441e-03  1.3729229234797084e-03  1.3792353077616572e-06  2.4774997766077945e-06  2.7611185293305437e-03  7.0621524443257797e-15  1.3792352471082440e-06  -2.4774998062083162e-06  -3.2571579390488544e-03  -1.3729229234623432e-03  -1.8925414455988324e-04  2.2523771868723834e-04  5.4421376531347231e-08  1.1531901903849995e-07  1.5667394489523256e-04  -4.5434370834687840e-16  5.4421376815710412e-08  -1.1531902084163418e-07  -1.8925414455984917e-04  -2.2523771868631392e-04
2.9999999999999800e+00  -3.0782569995294723e-03  1.3410734150312751e-03  1.4289417919520994e-06  2.3712685848590418e-06  2.6374308293292078e-03  -9.4640007636259682e-15  1.4289418225975935e-06  -2.3712686301156534e-06  -3.0782569995628705e-03  -1.3410734150307055e-03  -1.8625915781623215e-04  2.2372962936038313e-04  4.1054736093905303e-08  1.1392914860849541e-07  1.5466821434016888e-04  -5.9532228390110804e-16  4.1054732703161337e-08  -1.1392914935523705e-07  -1.8625915781422277e-04  -2.2372962936038443e-04
3.4999999999999698e+00  -2.8789309358698092e-03  1.3016560349976469e-03  1.4702813492232194e-06  2.2535694093103141e-06  2.4995395978107352e-03  -3.8998210043217352e-15  1.4702813764285622e-06  -2.2535694341185827e-06  -2.8789309358961922e-03  -1.3016560349887938e-03  -1.8305591764420815e-04  2.2550811688283872e-04  5.6068987911146343e-08  1.1376398201811126e-07  1.5254431296260755e-04  9.1738750385324253e-16  5.6068988462976318e-08  -1.1376398402487195e-07  -1.8305591764411350e-04  -2.2550811688416955e-04
3.9999999999999600e+00  -2.6567961956784850e-03  1.2563914266250505e-03  1.4998134434307668e-06  2.1215539096941970e-06  2.3463885228295098e-03  1.8307602409430891e-14  1.4998134814404949e-06  -2.1215539615008416e-06  -2.6567961956198583e-03  -1.2563914266460286e-03  -1.7963425345740006e-04  2.2754997583544263e-04  7.9588870171739997e-08  1.1401564985222634e-07  1.5025547909550694e-04  -5.9820007833940453e-16  7.9588872220938126e-08  -1.1401564928901078e-07  -1.7963425345838183e-04  -2.2754997583516936e-04
4.4999999999999503e+00  -2.4095796673724726e-03  1.2005962464971495e-03  1.5626013267386585e-06  1.9730295170848471e-06  2.1760148570516796e-03  1.1829633342233352e-14  1.5626013705578550e-06  -1.9730295972701223e-06  -2.4095796673376220e-03  -1.2005962464887929e-03  -1.7594973389749589e-04  2.2782298043695837e-04  9.5460385899723508e-08  1.1380962305304719e-07  1.4776880401104521e-04  1.2099172143302116e-15  9.5460387234925921e-08  -1.1380962170591305e-07  -1.7594973389935037e-04  -2.2782298043440047e-04
4.9999999999999396e+00  -2.1347745429836328e-03  1.1417392573434182e-03  1.5448280618598463e-06  1.8091982700993865e-06  1.9866358957644744e-03  -3.0573401815325689e-14  1.5448280637075847e-06  -1.8091983078175266e-06  -2.1347745429938303e-03  -1.1417392573362416e-03  -1.7195562573878064e-04  2.2634295902762970e-04  1.0170296277529645e-07  1.1287259752125193e-07  1.4507764564953356e-04  -7.0455300580106245e-16  1.0170296451483078e-07  -1.1287259958614902e-07  -1.7195562573584189e-04  -2.2634295902734309e-04
