# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)
0.0000000000000000e+00  -3.3357603376315949e-17  2.6073683724907992e-11  6.7722127925845317e-14  2.6010763793264628e-11  3.0579229279713079e-10  -8.5369172210478380e-18  8.2730645530816989e-14  -2.6025732365145085e-11  8.4686931601549637e-20  -2.6073683976915206e-11  -6.9161244351463949e-17  6.7072615871087334e-13  -8.1120803691261878e-13  -4.9158851662842257e-14  4.3477292511806993e-07  4.4140553222477730e-17  -7.9851607430519885e-13  3.6093535809098307e-14  -1.4235641943195207e-17  -6.7068635933990072e-13  -4.1883263529110528e-17  -5.8487921547387528e-14  -3.1214647641817368e-14  -1.8481330717224144e-16  -2.0006023940861869e-13  -6.4649972905263466e-17  -1.8808128325438969e-14  -1.2115329371056079e-14  -4.0437565341379592e-17  5.8549028919999816e-14
1.0000000000000000e+00  6.9357400362898437e-15  2.1911682966467020e-11  3.5678762418421994e-11  5.7382337696014917e-11  -3.7620676914633647e-08  -9.3872913650069381e-15  3.5518616207745183e-11  -5.7217797917631441e-11  -7.5220547763001587e-15  -2.1894326459417564e-11  5.4355667564308027e-15  2.3274884046968326e-11  -4.2985663216378424e-11  -2.6061502417103070e-11  2.2735981302901750e-07  -4.6090245601359658e-15  -4.2961947713760475e-11  2.6055306734625044e-11  9.8530639007889091e-15  -2.3274102539856839e-11  -3.1119982279650929e-16  -1.1979022474284620e-13  -2.6188782884712104e-14  -5.7664882156416371e-14  8.5085756082521852e-10  7.5627060964137185e-16  -2.8038342121608429e-14  5.9178967296275062e-14  1.0663049756005240e-15  1.2349803941535115e-13
2.0000000000000000e+00  3.2122910622134124e-14  1.6867010103018416e-11  -3.4805701825503194e-11  -1.8135599863089558e-11  -3.6030151438062416e-08  -1.3640603796455153e-14  -3.6182035853269653e-11  1.9465597910207144e-11  -5.9644199906355319e-14  -1.6831920514921248e-11  -3.4196765790880040e-15  1.5773123423655961e-11  -3.3447684851594511e-11  -2.3334586618868352e-11  3.0298077549470741e-07  -2.1306205728558820e-14  -3.3418746091586865e-11  2.3301608297577224e-11  -1.4976456467822673e-14  -1.5757842038584415e-11  7.2302133850535035e-15  4.9028714935293008e-13  -1.5152980808681613e-14  5.4454612112864319e-13  3.8465077261649585e-09  2.8327845319221710e-15  -2.3646543068884473e-14  -5.3488832214027486e-13  1.2125356960819757e-14  -4.8095769534513076e-13
2.9999999999999800e+00  1.6854572935411126e-14  2.1438249090251902e-11  -3.2923861745696531e-11  -1.1818712991579597e-11  6.3899081362306893e-08  -1.9748175597674695e-15  -3.2414486706643969e-11  1.1300230776292556e-11  -2.2794839499400446e-14  -2.1361440700234615e-11  2.7436010011719822e-14  3.1524109821522650e-11  1.1696621843302255e-11  3.1770593813570936e-11  9.9546354671331233e-08  -7.1259342406045233e-15  1.1710617203686187e-11  -3.1710815943781438e-11  -3.3999620045468976e-14  -3.1528092972321203e-11  4.5578676961947453e-15  -2.0098532335974021e-12  1.8362804953183928e-15  -3.7009883812163651e-12  -1.3721003403704527e-09  -3.0314125239723300e-15  -8.5862053561524143e-16  3.6957614093167533e-12  -7.5185394023827483e-15  2.0296100975911163e-12
3.9999999999999600e+00  -4.2831747344611982e-17  2.1266070605702035e-11  -2.0782380378898122e-10  -1.8675053323570017e-10  2.2670068603251186e-07  -4.3301962296319648e-14  -2.0906659734192341e-10  1.8807188756539249e-10  -2.7824041664545161e-14  -2.1247034685461705e-11  3.9568771714102011e-14  2.2787762162499021e-11  1.3187794201283876e-11  2.4093462113094601e-11  1.9861106476236660e-08  2.0222261252208529e-14  1.3168389153261850e-11  -2.4121641885452049e-11  5.9452071758052826e-15  -2.2799734273143992e-11  -3.4325473426864492e-14  3.4409286763610783e-11  1.9465057704521916e-14  2.6370243071495366e-11  -3.9557875374650679e-08  4.6460643208373155e-15  9.5264366259315154e-15  -2.6365913373078129e-11  -1.5792120648430198e-16  -3.4396824603333797e-11
4.9999999999999396e+00  9.1280163597195239e-14  2.1156431105995059e-11  -3.3589661330242310e-10  -3.1496236544258315e-10  1.2631884014242474e-07  6.9547231198127999e-15  -3.3942384378414823e-10  3.1846531328687447e-10  -9.7286905233241611e-15  -2.1167397186351742e-11  -7.5779556995552258e-15  2.9452693750171910e-11  -8.2319221775513622e-11  -6.7720724264994047e-11  -4.0392639283087209e-08  2.6438974434410107e-14  -8.2279202891469055e-11  6.7674965806141766e-11  -5.9154398420116214e-14  -2.9449269991285824e-11  -4.3602785011031319e-14  -5.6488797372792208e-11  -3.7545066335348034e-14  -3.2977367830944094e-11  3.0920453286704887e-08  -7.3879491295540244e-15  -1.3876144511875491e-14  3.2969736682288315e-11  -7.6431624240315160e-15  5.6468980930744128e-11
5.9999999999999201e+00  8.6762006470219822e-14  2.4458414146772137e-11  1.2770670749889316e-10  1.5170579096385789e-10  3.8067805680816391e-07  1.9330692340490169e-15  1.1121382420993819e-10  -1.3528620542686304e-10  6.5306342654697694e-14  -2.4402054838026722e-11  2.8767807107688136e-15  2.9765036424726828e-11  -1.6120677714226532e-10  -1.4435423364994329e-10  8.0004443389096693e-09  -3.4963302231847516e-14  -1.6124828858925928e-10  1.4432243682486904e-10  3.4651202461461201e-14  -2.9690618970432098e-11  -2.0068251903185353e-14  -1.5094230755746418e-11  -2.8095950941458773e-12  -1.4589790948149538e-11  -3.9177444278915049e-08  1.2927255201373139e-15  -2.7662348746277223e-12  1.4596728045444606e-11  1.8313273817455845e-14  1.5106779911502676e-11
6.9999999999998996e+00  1.4335632419723598e-14  1.6616049119933737e-10  2.8724443612619471e-10  4.5175162833741995e-10  -2.3033631283560761e-07  3.5428710630765328e-14  2.1832476495087494e-10  -3.8267104336745286e-10  -5.3991778800414626e-14  -1.6616995300594355e-10  -9.6497583803172549e-16  1.0314307057866118e-10  -1.4971135762012167e-11  5.2302875817384146e-11  2.5543852769492533e-07  -1.7212508094601575e-14  -1.4969900881511924e-11  -5.2248307306285619e-11  -2.6924888345504779e-14  -1.0318614454882788e-10  1.2143374513633581e-14  -2.3640876117163658e-10  -9.1971876989255616e-12  -1.6992353561010526e-10  4.3387762061686771e-08  -9.8629684652386490e-15  -9.1912863201973906e-12  1.6989812061191849e-10  2.2004122963174436e-14  2.3643043132895451e-10
7.9999999999998703e+00  4.4166079284151707e-14  -8.8233600290391292e-10  -3.4214409317695800e-09  -4.2832528001279431e-09  3.8042379798003467e-07  -6.2556170394087805e-14  -3.4564543344985267e-09  4.3182841051612751e-09  -7.0123379477592042e-14  8.8233531679528446e-10  1.6276274688485294e-14  -2.0691581544108032e-10  8.1557619489659260e-11  -8.3683001504522642e-11  1.0132897432238735e-07  4.0140731503287799e-14  8.1547236921206064e-11  8.3631784979768535e-11  7.7937323570977122e-14  2.0695323520264357e-10  -6.1274732942166291e-15  -1.7987765144774273e-10  -3.8675689708996751e-11  -1.5078793024433190e-10  -1.4457034550092037e-07  -9.6236008338668931e-15  -3.8688856153364012e-11  1.5078664542402573e-10  -3.3285570592123506e-14  1.7990609764473628e-10
8.9999999999998508e+00  -3.0136391595126466e-14  4.6315884718853366e-11  -5.9990222504956029e-09  -5.9530118239247376e-09  -1.5693498189312221e-07  -1.3371341488845796e-15  -5.8037731666837282e-09  5.7578393174961176e-09  5.9398757494692725e-14  -4.6348466852942836e-11  -8.3241308170474531e-14  -3.4757851961952838e-10  2.0748289037699384e-11  -2.5647461236416843e-10  1.3860949772719321e-07  -3.8111811048692998e-14  2.0713730316475742e-11  2.5634217258376638e-10  2.3280107826618479e-14  3.4767538179347391e-10  -2.1108334796366861e-14  1.1554861324123986e-10  5.9931929763064307e-11  1.2983421671577172e-10  -3.5007714404795121e-07  1.5393451784770985e-14  5.9929196796824630e-11  -1.2984542444994047e-10  1.5687179825982049e-14  -1.1557461530045820e-10
