# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time                  xA                  yA                  zA            chiA_pit                  nA                  xB                  yB                  zB            chiB_pit                  nB
   0.0000000   -5.9750000000e+00    0.0000000000e+00    0.0000000000e+00    1.3962390161e-07    4.0000000000e+00    5.9750000000e+00    0.0000000000e+00    0.0000000000e+00    1.3962390161e-07    4.0000000000e+00
   0.0560000   -5.9750000000e+00    0.0000000000e+00    0.0000000000e+00    1.4938153367e-07    4.0000000000e+00    5.9750000000e+00    0.0000000000e+00    0.0000000000e+00    1.4938153367e-07    4.0000000000e+00
   0.1120000   -5.9750000000e+00    0.0000000000e+00    0.0000000000e+00    1.5906067518e-07    4.0000000000e+00    5.9750000000e+00    0.0000000000e+00    0.0000000000e+00    1.5906067518e-07    4.0000000000e+00
   0.1680000   -5.9750000000e+00    0.0000000000e+00    0.0000000000e+00    1.6866466984e-07    4.0000000000e+00    5.9750000000e+00    0.0000000000e+00    0.0000000000e+00    1.6866466984e-07    4.0000000000e+00
   0.2240000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    1.7819658575e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    1.7819658575e-07    2.0000000000e+00
   0.2800000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    1.8765915398e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    1.8765915398e-07    2.0000000000e+00
   0.3360000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    1.9705466733e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    1.9705466733e-07    2.0000000000e+00
   0.3920000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.0638483494e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.0638483494e-07    2.0000000000e+00
   0.4480000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.1565061118e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.1565061118e-07    2.0000000000e+00
   0.5040000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.2485202171e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.2485202171e-07    2.0000000000e+00
   0.5600000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.3398801846e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.3398801846e-07    2.0000000000e+00
   0.6160000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.4305639037e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.4305639037e-07    2.0000000000e+00
   0.6720000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.5205375159e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.5205375159e-07    2.0000000000e+00
   0.7280000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.6097561662e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.6097561662e-07    2.0000000000e+00
   0.7840000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.6981656089e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.6981656088e-07    2.0000000000e+00
   0.8400000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.7857045567e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.7857045567e-07    2.0000000000e+00
   0.8960000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.8723075883e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.8723075883e-07    2.0000000000e+00
   0.9520000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    2.9579083976e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    2.9579083976e-07    2.0000000000e+00
   1.0080000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.0424431639e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.0424431639e-07    2.0000000000e+00
   1.0640000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.1258538390e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.1258538390e-07    2.0000000000e+00
   1.1200000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.2080911816e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.2080911816e-07    2.0000000000e+00
   1.1760000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.2891174086e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.2891174086e-07    2.0000000000e+00
   1.2320000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.3689083736e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.3689083736e-07    2.0000000000e+00
   1.2880000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.4474552220e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.4474552220e-07    2.0000000000e+00
   1.3440000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.5247655055e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.5247655055e-07    2.0000000000e+00
   1.4000000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.6008637671e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.6008637671e-07    2.0000000000e+00
   1.4560000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.6757916295e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.6757916295e-07    2.0000000000e+00
   1.5120000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.7496074389e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.7496074389e-07    2.0000000000e+00
   1.5680000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.8223856778e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.8223856778e-07    2.0000000000e+00
   1.6240000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.8942156545e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.8942156545e-07    2.0000000000e+00
   1.6800000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    3.9652001508e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    3.9652001508e-07    2.0000000000e+00
   1.7360000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.0354539725e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.0354539725e-07    2.0000000000e+00
   1.7920000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.1051022779e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.1051022779e-07    2.0000000000e+00
   1.8480000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.1742788231e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.1742788231e-07    2.0000000000e+00
   1.9040000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.2431241709e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.2431241709e-07    2.0000000000e+00
   1.9600000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.3117839016e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.3117839016e-07    2.0000000000e+00
   2.0160000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.3804068613e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.3804068613e-07    2.0000000000e+00
   2.0720000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.4491434716e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.4491434716e-07    2.0000000000e+00
   2.1280000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.5181441258e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.5181441258e-07    2.0000000000e+00
   2.1840000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.5875576712e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.5875576712e-07    2.0000000000e+00
   2.2400000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.6575299983e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.6575299983e-07    2.0000000000e+00
   2.2960000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.7282027440e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.7282027440e-07    2.0000000000e+00
   2.3520000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.7997121063e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.7997121063e-07    2.0000000000e+00
   2.4080000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.8721877723e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.8721877723e-07    2.0000000000e+00
   2.4640000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    4.9457519537e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    4.9457519537e-07    2.0000000000e+00
   2.5200000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.0205185318e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.0205185318e-07    2.0000000000e+00
   2.5760000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.0965923057e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.0965923057e-07    2.0000000000e+00
   2.6320000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.1740683363e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.1740683363e-07    2.0000000000e+00
   2.6880000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.2530313842e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.2530313842e-07    2.0000000000e+00
   2.7440000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.3335554345e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.3335554345e-07    2.0000000000e+00
   2.8000000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.4157033079e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.4157033079e-07    2.0000000000e+00
   2.8560000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.4995263514e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.4995263514e-07    2.0000000000e+00
   2.9120000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.5850642085e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.5850642085e-07    2.0000000000e+00
   2.9680000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.6723446663e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.6723446663e-07    2.0000000000e+00
   3.0240000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.7613835784e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.7613835784e-07    2.0000000000e+00
   3.0800000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.8521848651e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.8521848651e-07    2.0000000000e+00
   3.1360000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    5.9447405911e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    5.9447405911e-07    2.0000000000e+00
   3.1920000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.0390311227e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.0390311227e-07    2.0000000000e+00
   3.2480000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.1350253691e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.1350253691e-07    2.0000000000e+00
   3.3040000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.2326811104e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.2326811104e-07    2.0000000000e+00
   3.3600000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.3319454192e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.3319454192e-07    2.0000000000e+00
   3.4160000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.4327551804e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.4327551804e-07    2.0000000000e+00
   3.4720000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.5350377183e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.5350377183e-07    2.0000000000e+00
   3.5280000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.6387115372e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.6387115372e-07    2.0000000000e+00
   3.5840000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.7436871868e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.7436871868e-07    2.0000000000e+00
   3.6400000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.8498682606e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.8498682606e-07    2.0000000000e+00
   3.6960000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    6.9571525402e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    6.9571525402e-07    2.0000000000e+00
   3.7520000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    7.0654332967e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    7.0654332967e-07    2.0000000000e+00
   3.8080000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    7.1746007619e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    7.1746007619e-07    2.0000000000e+00
   3.8640000   -5.9750000000e+00    2.5000000000e-02    0.0000000000e+00    7.2845437856e-07    2.0000000000e+00    5.9750000000e+00   -2.5000000000e-02    0.0000000000e+00    7.2845437856e-07    2.0000000000e+00
